text,date,time,group,neg,neu,pos,compound,sentiment_cat
Doesn't look like functioning preserved,2022-12-05 08:05:23+00:00,2022-12-05 08:05:23+00:00,before,0.345,0.655,0.0,-0.2755,negative
Should we also define these in TC config?,2022-12-08 10:58:41+00:00,2022-12-08 10:58:41+00:00,before,0.0,1.0,0.0,0.0,neutral
,2022-12-09 04:12:03+00:00,2022-12-09 04:12:03+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-11 11:35:49+00:00,2023-01-11 11:35:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-11 16:13:15+00:00,2023-01-11 16:13:15+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-19 20:09:47+00:00,2023-01-19 20:09:47+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-23 20:47:07+00:00,2023-01-23 20:47:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-24 11:22:38+00:00,2023-01-24 11:22:38+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-25 08:58:42+00:00,2023-01-25 08:58:42+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-01-25 17:01:15+00:00,2023-01-25 17:01:15+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-01 22:35:07+00:00,2023-02-01 22:35:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-01 22:39:43+00:00,2023-02-01 22:39:43+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-02 04:15:02+00:00,2023-02-02 04:15:02+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-02 04:55:24+00:00,2023-02-02 04:55:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-06 10:40:12+00:00,2023-02-06 10:40:12+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-06 16:51:44+00:00,2023-02-06 16:51:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-13 22:13:36+00:00,2023-02-13 22:13:36+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-17 12:38:28+00:00,2023-02-17 12:38:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-20 07:18:30+00:00,2023-02-20 07:18:30+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-21 01:11:34+00:00,2023-02-21 01:11:34+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-21 01:32:15+00:00,2023-02-21 01:32:15+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-21 01:32:45+00:00,2023-02-21 01:32:45+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-21 01:52:14+00:00,2023-02-21 01:52:14+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-21 01:52:25+00:00,2023-02-21 01:52:25+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-21 02:35:40+00:00,2023-02-21 02:35:40+00:00,before,0.0,0.0,0.0,0.0,neutral
LGTM but I would prefer if @peter-lawrey could also check,2023-02-21 02:38:10+00:00,2023-02-21 02:38:10+00:00,before,0.0,1.0,0.0,0.0,neutral
,2023-02-23 19:47:36+00:00,2023-02-23 19:47:36+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-02-23 22:58:02+00:00,2023-02-23 22:58:02+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-03 16:13:04+00:00,2023-03-03 16:13:04+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-15 20:44:29+00:00,2023-03-15 20:44:29+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-16 05:33:04+00:00,2023-03-16 05:33:04+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-17 00:58:42+00:00,2023-03-17 00:58:42+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-20 00:25:12+00:00,2023-03-20 00:25:12+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-20 23:36:51+00:00,2023-03-20 23:36:51+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-21 05:03:24+00:00,2023-03-21 05:03:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-22 09:30:10+00:00,2023-03-22 09:30:10+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-23 08:48:52+00:00,2023-03-23 08:48:52+00:00,before,0.0,0.0,0.0,0.0,neutral
"Agree 100%. We should never be catching Throwable and only logging at debug level. Once we have some more approvals, can we create an issue to document the change for release notes?",2023-03-29 06:29:40+00:00,2023-03-29 06:29:40+00:00,before,0.0,0.867,0.133,0.5574,positive
,2023-03-29 12:55:09+00:00,2023-03-29 12:55:09+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-29 16:48:28+00:00,2023-03-29 16:48:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-30 10:32:04+00:00,2023-03-30 10:32:04+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-30 10:36:24+00:00,2023-03-30 10:36:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-30 10:37:24+00:00,2023-03-30 10:37:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-31 04:29:50+00:00,2023-03-31 04:29:50+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-31 06:20:52+00:00,2023-03-31 06:20:52+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-31 07:07:15+00:00,2023-03-31 07:07:15+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-03-31 15:20:53+00:00,2023-03-31 15:20:53+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-04-12 15:30:03+00:00,2023-04-12 15:30:03+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-04-26 07:37:16+00:00,2023-04-26 07:37:16+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-04-26 08:08:43+00:00,2023-04-26 08:08:43+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-04-26 10:02:29+00:00,2023-04-26 10:02:29+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 10:30:02+00:00,2023-05-09 10:30:02+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 10:35:56+00:00,2023-05-09 10:35:56+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 12:18:00+00:00,2023-05-09 12:18:00+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 12:18:03+00:00,2023-05-09 12:18:03+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 12:18:06+00:00,2023-05-09 12:18:06+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 12:18:06+00:00,2023-05-09 12:18:06+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-09 12:18:07+00:00,2023-05-09 12:18:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-10 16:44:28+00:00,2023-05-10 16:44:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-29 22:23:15+00:00,2023-05-29 22:23:15+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-05-30 08:47:20+00:00,2023-05-30 08:47:20+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-02 09:46:48+00:00,2023-06-02 09:46:48+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-02 09:50:14+00:00,2023-06-02 09:50:14+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-02 09:57:33+00:00,2023-06-02 09:57:33+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-02 13:48:26+00:00,2023-06-02 13:48:26+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-02 13:48:44+00:00,2023-06-02 13:48:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-02 13:59:11+00:00,2023-06-02 13:59:11+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-05 00:38:30+00:00,2023-06-05 00:38:30+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-06 10:30:12+00:00,2023-06-06 10:30:12+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-06 22:13:44+00:00,2023-06-06 22:13:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-07 07:56:34+00:00,2023-06-07 07:56:34+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-07 10:25:36+00:00,2023-06-07 10:25:36+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-08 04:14:03+00:00,2023-06-08 04:14:03+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-08 11:03:07+00:00,2023-06-08 11:03:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-08 11:03:27+00:00,2023-06-08 11:03:27+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-13 03:30:03+00:00,2023-06-13 03:30:03+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-13 10:21:50+00:00,2023-06-13 10:21:50+00:00,before,0.0,0.0,0.0,0.0,neutral
gave feedback on the phone,2023-06-19 16:25:26+00:00,2023-06-19 16:25:26+00:00,before,0.0,1.0,0.0,0.0,neutral
,2023-06-21 01:36:41+00:00,2023-06-21 01:36:41+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-21 01:38:19+00:00,2023-06-21 01:38:19+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-21 01:42:02+00:00,2023-06-21 01:42:02+00:00,before,0.0,0.0,0.0,0.0,neutral
"We should add a note somewhere that if there is a bug that only shows up in production, this will result in a resource leak.",2023-06-22 13:00:08+00:00,2023-06-22 13:00:08+00:00,before,0.091,0.909,0.0,-0.34,negative
"This one concerns me a bit because I fear if we accidentally leave it off, tests will no longer break when we're not managing resources properly. We need to be sure to turn this on in the tests in every repo.",2023-06-23 00:25:06+00:00,2023-06-23 00:25:06+00:00,before,0.19,0.761,0.049,-0.6908,negative
,2023-06-23 00:26:53+00:00,2023-06-23 00:26:53+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-23 00:37:59+00:00,2023-06-23 00:37:59+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-23 01:08:35+00:00,2023-06-23 01:08:35+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-27 23:23:53+00:00,2023-06-27 23:23:53+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-06-28 04:39:56+00:00,2023-06-28 04:39:56+00:00,before,0.0,0.0,0.0,0.0,neutral
Looks like an improvement,2023-07-08 05:33:12+00:00,2023-07-08 05:33:12+00:00,before,0.0,0.267,0.733,0.6705,positive
,2023-07-12 07:20:42+00:00,2023-07-12 07:20:42+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-07-12 07:23:07+00:00,2023-07-12 07:23:07+00:00,before,0.0,0.0,0.0,0.0,neutral
Approved but maybe add a comment explaining why we do this,2023-07-14 22:59:55+00:00,2023-07-14 22:59:55+00:00,before,0.0,0.84,0.16,0.2263,positive
,2023-07-19 02:44:06+00:00,2023-07-19 02:44:06+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-07-28 12:57:31+00:00,2023-07-28 12:57:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-02 08:38:38+00:00,2023-08-02 08:38:38+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-09 14:25:54+00:00,2023-08-09 14:25:54+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-09 21:26:07+00:00,2023-08-09 21:26:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-17 05:53:32+00:00,2023-08-17 05:53:32+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-17 05:54:24+00:00,2023-08-17 05:54:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-17 07:53:19+00:00,2023-08-17 07:53:19+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-17 18:58:43+00:00,2023-08-17 18:58:43+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-17 23:21:28+00:00,2023-08-17 23:21:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-17 23:21:43+00:00,2023-08-17 23:21:43+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-18 00:06:19+00:00,2023-08-18 00:06:19+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-18 00:07:09+00:00,2023-08-18 00:07:09+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-18 00:24:25+00:00,2023-08-18 00:24:25+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-18 08:59:33+00:00,2023-08-18 08:59:33+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-22 17:00:32+00:00,2023-08-22 17:00:32+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-28 09:47:19+00:00,2023-08-28 09:47:19+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-30 09:46:58+00:00,2023-08-30 09:46:58+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-30 09:50:47+00:00,2023-08-30 09:50:47+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-30 10:10:54+00:00,2023-08-30 10:10:54+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-30 21:49:07+00:00,2023-08-30 21:49:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-31 14:04:18+00:00,2023-08-31 14:04:18+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-31 14:05:31+00:00,2023-08-31 14:05:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-31 14:06:03+00:00,2023-08-31 14:06:03+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-31 14:06:36+00:00,2023-08-31 14:06:36+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-31 14:49:50+00:00,2023-08-31 14:49:50+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-08-31 23:32:01+00:00,2023-08-31 23:32:01+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-01 00:35:01+00:00,2023-09-01 00:35:01+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-01 00:39:17+00:00,2023-09-01 00:39:17+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-01 08:29:49+00:00,2023-09-01 08:29:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-01 08:38:13+00:00,2023-09-01 08:38:13+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-01 08:38:21+00:00,2023-09-01 08:38:21+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-01 10:46:44+00:00,2023-09-01 10:46:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-04 12:00:25+00:00,2023-09-04 12:00:25+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-05 08:46:58+00:00,2023-09-05 08:46:58+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-09 11:02:41+00:00,2023-09-09 11:02:41+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-12 11:16:37+00:00,2023-09-12 11:16:37+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-19 06:19:49+00:00,2023-09-19 06:19:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-19 06:23:50+00:00,2023-09-19 06:23:50+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-19 10:41:01+00:00,2023-09-19 10:41:01+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-09-20 03:27:48+00:00,2023-09-20 03:27:48+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-02 01:50:08+00:00,2023-10-02 01:50:08+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-09 15:43:14+00:00,2023-10-09 15:43:14+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-17 14:07:31+00:00,2023-10-17 14:07:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-17 14:23:13+00:00,2023-10-17 14:23:13+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-18 12:02:20+00:00,2023-10-18 12:02:20+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-18 12:36:35+00:00,2023-10-18 12:36:35+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-18 12:40:33+00:00,2023-10-18 12:40:33+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-18 19:50:44+00:00,2023-10-18 19:50:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-18 19:50:58+00:00,2023-10-18 19:50:58+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-19 00:23:39+00:00,2023-10-19 00:23:39+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-19 00:49:07+00:00,2023-10-19 00:49:07+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-19 05:13:14+00:00,2023-10-19 05:13:14+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-19 21:08:57+00:00,2023-10-19 21:08:57+00:00,before,0.0,0.0,0.0,0.0,neutral
Approved subject to one additional change (to a comment) required. Good to hear that Safepoint.force works on Java 8 too,2023-10-19 21:11:40+00:00,2023-10-19 21:11:40+00:00,before,0.0,0.759,0.241,0.6908,positive
,2023-10-23 14:35:42+00:00,2023-10-23 14:35:42+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-23 15:32:50+00:00,2023-10-23 15:32:50+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-24 14:30:21+00:00,2023-10-24 14:30:21+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-25 13:45:22+00:00,2023-10-25 13:45:22+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-25 13:49:18+00:00,2023-10-25 13:49:18+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-26 04:05:18+00:00,2023-10-26 04:05:18+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-27 17:21:31+00:00,2023-10-27 17:21:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-30 17:03:05+00:00,2023-10-30 17:03:05+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-30 17:55:21+00:00,2023-10-30 17:55:21+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-10-31 08:46:35+00:00,2023-10-31 08:46:35+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 12:20:02+00:00,2023-11-03 12:20:02+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 12:32:40+00:00,2023-11-03 12:32:40+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 13:38:06+00:00,2023-11-03 13:38:06+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 15:25:24+00:00,2023-11-03 15:25:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 15:26:16+00:00,2023-11-03 15:26:16+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 17:15:26+00:00,2023-11-03 17:15:26+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 17:27:00+00:00,2023-11-03 17:27:00+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-03 17:41:41+00:00,2023-11-03 17:41:41+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-05 06:35:44+00:00,2023-11-05 06:35:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-05 20:00:46+00:00,2023-11-05 20:00:46+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-06 00:34:28+00:00,2023-11-06 00:34:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-06 10:05:50+00:00,2023-11-06 10:05:50+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-06 14:11:18+00:00,2023-11-06 14:11:18+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-09 02:58:40+00:00,2023-11-09 02:58:40+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-13 15:40:01+00:00,2023-11-13 15:40:01+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-17 14:45:24+00:00,2023-11-17 14:45:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-17 18:08:58+00:00,2023-11-17 18:08:58+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-17 22:14:49+00:00,2023-11-17 22:14:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-17 22:20:05+00:00,2023-11-17 22:20:05+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-11-24 13:11:13+00:00,2023-11-24 13:11:13+00:00,before,0.0,0.0,0.0,0.0,neutral
"Please undo the MetaUtilsHelper changes.  Breaking Those methods up into a separate class just for the purpose of breaking them up does not make sense.  If there is a smart grouping of those method that would be considered, i.e. ReflectionUtils, etc, but breaking them up into a class with basically the same name does not make sense.  The Convention should also stay.  As we start to add in more Convention checks on arguments and state we want to group those in that class.",2023-11-27 16:47:08+00:00,2023-11-27 16:47:08+00:00,before,0.041,0.903,0.057,-0.1531,negative
Ok,2023-11-29 22:55:58+00:00,2023-11-29 22:55:58+00:00,before,0.0,0.0,1.0,0.296,positive
,2023-12-06 03:42:01+00:00,2023-12-06 03:42:01+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-07 22:23:28+00:00,2023-12-07 22:23:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-09 07:49:28+00:00,2023-12-09 07:49:28+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:24:13+00:00,2023-12-10 06:24:13+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:27:06+00:00,2023-12-10 06:27:06+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:27:29+00:00,2023-12-10 06:27:29+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:27:36+00:00,2023-12-10 06:27:36+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:35:20+00:00,2023-12-10 06:35:20+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:47:00+00:00,2023-12-10 06:47:00+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:53:22+00:00,2023-12-10 06:53:22+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 06:54:54+00:00,2023-12-10 06:54:54+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-10 07:01:18+00:00,2023-12-10 07:01:18+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-11 11:05:25+00:00,2023-12-11 11:05:25+00:00,before,0.0,0.0,0.0,0.0,neutral
"Can you fix the extended leases.txt file fix I mentioned and let me know, then I can merge the PR.",2023-12-13 00:40:28+00:00,2023-12-13 00:40:28+00:00,before,0.0,1.0,0.0,0.0,neutral
,2023-12-14 23:09:38+00:00,2023-12-14 23:09:38+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-16 13:11:21+00:00,2023-12-16 13:11:21+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-17 16:23:47+00:00,2023-12-17 16:23:47+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-19 10:41:32+00:00,2023-12-19 10:41:32+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-19 23:12:43+00:00,2023-12-19 23:12:43+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-21 13:59:48+00:00,2023-12-21 13:59:48+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-21 14:05:44+00:00,2023-12-21 14:05:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-22 15:05:31+00:00,2023-12-22 15:05:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-22 16:20:42+00:00,2023-12-22 16:20:42+00:00,before,0.0,0.0,0.0,0.0,neutral
,2023-12-28 16:36:35+00:00,2023-12-28 16:36:35+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-01 09:13:04+00:00,2024-01-01 09:13:04+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-01 22:37:46+00:00,2024-01-01 22:37:46+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-03 21:48:48+00:00,2024-01-03 21:48:48+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-04 21:32:24+00:00,2024-01-04 21:32:24+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-04 21:59:49+00:00,2024-01-04 21:59:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-04 22:04:26+00:00,2024-01-04 22:04:26+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-08 13:39:44+00:00,2024-01-08 13:39:44+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-08 21:41:49+00:00,2024-01-08 21:41:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-08 23:27:51+00:00,2024-01-08 23:27:51+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 16:07:31+00:00,2024-01-10 16:07:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 16:08:55+00:00,2024-01-10 16:08:55+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 16:23:17+00:00,2024-01-10 16:23:17+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 16:30:10+00:00,2024-01-10 16:30:10+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 17:09:19+00:00,2024-01-10 17:09:19+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 18:46:46+00:00,2024-01-10 18:46:46+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-10 18:56:14+00:00,2024-01-10 18:56:14+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-11 14:21:27+00:00,2024-01-11 14:21:27+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-11 14:22:22+00:00,2024-01-11 14:22:22+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-11 14:52:29+00:00,2024-01-11 14:52:29+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-11 14:53:32+00:00,2024-01-11 14:53:32+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-15 07:58:49+00:00,2024-01-15 07:58:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-15 07:59:19+00:00,2024-01-15 07:59:19+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-19 09:03:32+00:00,2024-01-19 09:03:32+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-19 22:46:31+00:00,2024-01-19 22:46:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-23 15:09:58+00:00,2024-01-23 15:09:58+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-29 09:04:47+00:00,2024-01-29 09:04:47+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-29 18:15:49+00:00,2024-01-29 18:15:49+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-29 18:16:09+00:00,2024-01-29 18:16:09+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-30 16:45:09+00:00,2024-01-30 16:45:09+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-01-31 09:32:20+00:00,2024-01-31 09:32:20+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-02-01 14:31:31+00:00,2024-02-01 14:31:31+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-02-05 12:51:27+00:00,2024-02-05 12:51:27+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-02-12 23:58:23+00:00,2024-02-12 23:58:23+00:00,before,0.0,0.0,0.0,0.0,neutral
,2024-02-12 23:58:59+00:00,2024-02-12 23:58:59+00:00,before,0.0,0.0,0.0,0.0,neutral
